time,cpu_useage,memory_useage,kB_rd/s,kB_wr/s,disk_total_read,disk_total_write,cache_hit_rate,concurrent_users,lock_wait_count,error_cnt_per_second,logical_reads_per_second,physical_reads_per_second,active_session,transactions_per_second,rows_scanned_per_second,rows_inserted_per_second,rows_updated_per_second,rows_deleted_per_second,auto_vacuum_cnt_per_second,filesys_use_rate
1712839876.5340445,6.2,13.8,0.1,0.51,0.0,750.66,0.9858635828989332,2.0,0.0,1.0,46321.0,461.0,17.0,45.0,19511.0,39.0,78.0,39.0,0.0,0.18808737328567557
1712839877.5355775,0.0,13.8,0.1,0.51,0.0,0.0,0.9858635597857399,2.0,0.0,1.0,10830.0,53.0,19.0,8.0,5154.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839878.5366118,6.7,13.8,0.1,0.51,0.0,0.0,0.9858634652389494,2.0,0.0,1.0,18644.0,106.0,19.0,15.0,8186.0,13.0,26.0,13.0,0.0,0.18808737328567557
1712839879.5377338,12.5,13.8,0.1,0.51,0.0,355.51,0.9858634775196989,2.0,0.0,1.0,7514.0,43.0,18.0,7.0,3878.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712839880.5389678,20.0,13.8,0.1,0.51,0.0,0.0,0.9858633352011685,2.0,0.0,1.0,16722.0,150.0,17.0,15.0,7360.0,11.0,22.0,11.0,0.0,0.18808737328567557
1712839881.5397086,426.7,13.8,0.1,0.51,0.0,0.0,0.9858559011077795,2.0,0.0,1.0,460971.0,4559.0,17.0,427.0,187701.0,425.0,850.0,425.0,0.0,0.18808737328567557
1712839882.5407603,353.3,13.8,0.1,0.52,0.0,16849.739999999998,0.9858291714033078,2.0,0.0,1.0,1639396.0,16336.0,17.0,1520.0,661150.0,1512.0,3024.0,1512.0,0.0,0.18808737328567557
1712839883.5418892,206.7,13.8,0.1,0.52,5876.63,0.0,0.9858148407461882,2.0,0.0,1.0,915684.0,8851.0,17.0,847.0,370494.0,845.0,1690.0,845.0,0.0,0.18808737328567557
1712839884.5425715,86.7,13.8,0.1,0.52,0.0,0.0,0.9858068720721295,2.0,0.0,1.0,538176.0,5003.0,17.0,494.0,216464.0,492.0,984.0,492.0,0.0,0.18808737328567557
1712839885.5435464,0.0,13.8,0.1,0.52,0.0,1134.81,0.9858058632484409,2.0,0.0,1.0,84680.0,692.0,18.0,83.0,34792.0,74.0,148.0,74.0,0.0,0.18808737328567557
1712839886.5446212,6.2,13.8,0.1,0.52,0.0,708.22,0.9858019366019946,2.0,0.0,1.0,265860.0,2476.0,18.0,243.0,107374.0,241.0,482.0,241.0,0.0,0.18808737328567557
1712839887.5456884,12.5,13.8,0.1,0.52,0.0,376.04,0.9858018721607464,2.0,0.0,1.0,14655.0,81.0,18.0,11.0,6401.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839888.5467982,12.5,13.8,0.1,0.53,0.0,726.06,0.9858017325920523,2.0,0.0,1.0,15270.0,116.0,18.0,18.0,6876.0,10.0,20.0,10.0,0.0,0.18808737328567557
1712839889.5479202,100.0,13.8,0.1,0.53,0.0,6756.340000000001,0.985801696848651,2.0,0.0,1.0,9669.0,57.0,18.0,7.0,4719.0,5.0,10.0,5.0,0.0,0.18808737328567557
1712839890.5490286,0.0,13.8,0.1,0.53,0.0,0.0,0.9858015110468762,2.0,0.0,1.0,16070.0,201.0,17.0,16.0,7414.0,11.0,22.0,11.0,0.0,0.18808737328567557
1712839891.5501456,13.3,13.8,0.1,0.53,0.0,1140.48,0.9858013551577207,2.0,0.0,1.0,20897.0,143.0,18.0,24.0,9143.0,15.0,30.0,15.0,0.0,0.18808737328567557
1712839892.5511446,0.0,13.8,0.1,0.53,0.0,0.0,0.9858012658827735,2.0,0.0,1.0,12998.0,89.0,18.0,10.0,5970.0,8.0,16.0,8.0,0.0,0.18808737328567557
1712839893.5522392,0.0,13.8,0.1,0.53,0.0,362.31,0.9858010294902034,2.0,0.0,1.0,23668.0,235.0,18.0,21.0,10456.0,18.0,36.0,18.0,0.0,0.18808737328567557
1712839894.5536041,18.8,13.8,0.1,0.53,0.0,0.0,0.9858008868256319,2.0,0.0,1.0,13975.0,115.0,18.0,17.0,6507.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839895.5545673,6.7,13.8,0.1,0.53,0.0,752.68,0.9858008640563743,2.0,0.0,1.0,12254.0,85.0,18.0,11.0,5588.0,7.0,14.0,7.0,0.0,0.18808737328567557
1712839896.5559938,46.7,13.8,0.1,0.53,0.0,0.0,0.9858008635684341,2.0,0.0,1.0,7740.0,42.0,18.0,7.0,3864.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712839897.5567,250.0,13.8,0.1,0.53,0.0,0.0,0.9858007109641084,2.0,0.0,1.0,17117.0,150.0,17.0,28.0,7695.0,11.0,22.0,11.0,0.0,0.18808737328567557
1712839898.5577695,250.0,13.8,0.1,0.54,0.0,5537.22,0.9857850504240664,2.0,0.0,1.0,911022.0,9467.0,17.0,839.0,366940.0,837.0,1674.0,837.0,0.0,0.18808737328567557
1712839899.558847,573.3,13.8,0.1,0.54,366.05,0.0,0.9857659449920184,2.0,0.0,1.0,1140276.0,11634.0,17.0,1052.0,459456.0,1050.0,2100.0,1050.0,0.0,0.18808737328567557
1712839900.5599313,406.7,13.8,0.1,0.54,0.0,735.66,0.9857375559644194,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712839901.5610166,0.0,13.8,0.1,0.54,0.0,0.0,0.9857375559644194,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712839902.562233,0.0,13.8,0.1,0.55,0.0,740.78,0.9857375559644194,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712839903.5632453,13.3,13.9,0.1,0.55,0.0,0.0,0.9857375559644194,2.0,0.0,1.0,1880742.0,17812.0,22.0,1755.0,758104.0,1735.0,3470.0,1735.0,0.0,0.18808737328567557
1712839904.564253,6.2,13.9,0.1,0.55,0.0,0.0,0.9857375051333632,2.0,0.0,0.0,5525.0,39.0,22.0,7.0,2235.0,5.0,10.0,5.0,0.0,0.18808737328567557
1712839905.5654836,12.5,13.9,0.1,0.55,0.0,749.5,0.985737457523835,2.0,0.0,0.0,3461.0,31.0,22.0,5.0,1323.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712839906.5664225,0.0,13.9,0.1,0.55,0.0,1043.34,0.9857373568940387,2.0,0.0,0.0,6714.0,64.0,23.0,14.0,2684.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839907.5674736,6.7,14.0,0.1,0.55,0.0,708.16,0.9857372657528052,2.0,0.0,0.0,7944.0,64.0,24.0,9.0,3102.0,7.0,14.0,7.0,0.0,0.18808737328567557
1712839908.5687013,6.7,14.0,0.1,0.55,0.0,695.46,0.9857371532271831,2.0,0.0,0.0,6271.0,68.0,25.0,8.0,2655.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839909.569975,12.5,13.8,0.1,0.55,0.0,0.0,0.9857372376102372,2.0,0.0,9.0,41305.0,203.0,17.0,11.0,23913.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712839910.571247,12.5,13.8,0.1,0.55,0.0,0.0,0.9857370708800506,2.0,0.0,1.0,17085.0,135.0,17.0,14.0,7753.0,12.0,24.0,12.0,0.0,0.18808737328567557
1712839911.5719554,43.8,13.8,0.1,0.55,0.0,0.0,0.985736960615076,2.0,0.0,1.0,19933.0,118.0,17.0,17.0,9123.0,15.0,30.0,15.0,0.0,0.18808737328567557
1712839912.5733166,50.0,13.8,0.1,0.55,0.0,1069.17,0.9857367187333741,2.0,0.0,1.0,21184.0,178.0,17.0,23.0,9060.0,15.0,30.0,15.0,0.0,0.18808737328567557
1712839913.5741396,100.0,13.8,0.1,0.56,0.0,745.36,0.9857364516395883,2.0,0.0,1.0,27542.0,208.0,17.0,23.0,11676.0,21.0,42.0,21.0,0.0,0.18808737328567557
1712839914.5745633,350.0,13.8,0.1,0.56,5819.68,727.46,0.9857157746296995,2.0,0.0,1.0,1226186.0,12624.0,17.0,1133.0,495560.0,1131.0,2262.0,1131.0,0.0,0.18808737328567557
1712839915.5756402,575.0,13.8,0.1,0.56,0.0,0.0,0.9856907993791619,2.0,0.0,1.0,1574285.0,15515.0,17.0,1463.0,636321.0,1455.0,2910.0,1455.0,0.0,0.18808737328567557
1712839916.576708,6.2,13.8,0.1,0.56,0.0,375.93,0.9856767214135592,2.0,0.0,1.0,975949.0,8981.0,17.0,900.0,394281.0,898.0,1796.0,898.0,0.0,0.18808737328567557
1712839917.577753,13.3,13.8,0.1,0.56,0.0,0.0,0.9856767214135592,2.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712839918.5787697,6.2,13.8,0.1,0.56,0.0,380.74,0.9856766942592432,2.0,0.0,2.0,19113.0,93.0,17.0,16.0,9475.0,10.0,20.0,10.0,0.0,0.18808737328567557
1712839919.580047,6.7,13.8,0.1,0.57,0.0,1096.59,0.985676603961698,2.0,0.0,1.0,14108.0,94.0,17.0,15.0,6478.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839920.5810192,0.0,13.8,0.1,0.57,0.0,744.06,0.9856765542146432,2.0,0.0,1.0,16467.0,83.0,17.0,13.0,7361.0,11.0,22.0,11.0,0.0,0.18808737328567557
1712839921.582106,6.2,13.8,0.1,0.57,0.0,378.69,0.9856765107817372,2.0,0.0,1.0,11873.0,67.0,17.0,9.0,5571.0,7.0,14.0,7.0,0.0,0.18808737328567557
1712839922.5831988,0.0,13.8,0.1,0.57,0.0,0.0,0.9856763732738186,2.0,0.0,1.0,17332.0,124.0,17.0,20.0,7886.0,12.0,24.0,12.0,0.0,0.18808737328567557
1712839923.5843287,12.5,13.8,0.1,0.57,0.0,0.0,0.9856763007322983,2.0,0.0,1.0,13908.0,86.0,17.0,11.0,6554.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839924.5854168,0.0,13.8,0.1,0.57,0.0,0.0,0.9856762332857653,2.0,0.0,1.0,14385.0,83.0,17.0,11.0,6431.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839925.5865228,13.3,13.8,0.1,0.57,0.0,0.0,0.9856761924370466,2.0,0.0,1.0,12252.0,66.0,17.0,15.0,5636.0,7.0,14.0,7.0,0.0,0.18808737328567557
1712839926.5875816,18.8,13.8,0.1,0.57,0.0,0.0,0.9856761294917238,2.0,0.0,1.0,10961.0,73.0,17.0,8.0,5085.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839927.5883715,40.0,13.8,0.1,0.57,0.0,744.96,0.9856760479022505,2.0,0.0,1.0,12867.0,86.0,17.0,10.0,6039.0,8.0,16.0,8.0,0.0,0.18808737328567557
1712839928.589423,40.0,13.8,0.1,0.57,0.0,0.0,0.9856759456775599,2.0,0.0,1.0,11335.0,90.0,17.0,14.0,5145.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839929.5904238,6.7,13.8,0.1,0.57,374.42,11232.6,0.9856758371522976,2.0,0.0,1.0,18685.0,113.0,17.0,15.0,8227.0,13.0,26.0,13.0,0.0,0.18808737328567557
1712839930.5918171,6.2,13.8,0.1,0.58,0.0,1063.1399999999999,0.9856756746952773,2.0,0.0,1.0,19170.0,141.0,17.0,15.0,8112.0,13.0,26.0,13.0,0.0,0.18808737328567557
1712839931.5925813,6.2,13.8,0.1,0.58,0.0,0.0,0.9856754924174455,2.0,0.0,1.0,18709.0,147.0,17.0,21.0,8237.0,13.0,26.0,13.0,0.0,0.18808737328567557
1712839932.5938263,12.5,13.8,0.1,0.58,0.0,0.0,0.985671306324359,2.0,0.0,1.0,256904.0,2600.0,17.0,237.0,105174.0,235.0,470.0,235.0,0.0,0.18808737328567557
1712839933.5945992,537.5,13.8,0.1,0.58,347.33,347.33,0.9856556799809629,2.0,0.0,1.0,928045.0,9607.0,17.0,859.0,376743.0,857.0,1714.0,857.0,0.0,0.18808737328567557
1712839934.5955708,306.2,13.8,0.1,0.58,0.0,0.0,0.9856339770041005,2.0,0.0,1.0,1343073.0,13467.0,17.0,1250.0,544447.0,1242.0,2484.0,1242.0,0.0,0.18808737328567557
1712839935.596732,86.7,13.8,0.1,0.59,0.0,368.04,0.9856159892326284,2.0,0.0,1.0,1176078.0,11353.0,17.0,1090.0,476266.0,1086.0,2172.0,1086.0,0.0,0.18808737328567557
1712839936.597677,0.0,13.8,0.1,0.59,0.0,0.0,0.9856140174498074,2.0,0.0,1.0,139729.0,1286.0,17.0,128.0,57833.0,126.0,252.0,126.0,0.0,0.18808737328567557
1712839937.598709,6.2,13.8,0.1,0.59,0.0,0.0,0.9856134582913662,2.0,0.0,1.0,48723.0,398.0,17.0,43.0,20437.0,41.0,82.0,41.0,0.0,0.18808737328567557
1712839938.5998256,0.0,13.8,0.1,0.59,0.0,377.66,0.9856134410008789,2.0,0.0,1.0,10457.0,51.0,17.0,8.0,5181.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839939.6009145,6.7,13.8,0.1,0.59,0.0,769.12,0.9856134333779315,2.0,0.0,1.0,8214.0,66.0,17.0,10.0,4414.0,4.0,8.0,4.0,0.0,0.18808737328567557
1712839940.6019483,13.3,13.8,0.1,0.59,0.0,0.0,0.9856133844503673,2.0,0.0,1.0,11084.0,66.0,17.0,8.0,5108.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839941.6030447,13.3,13.8,0.1,0.59,0.0,51558.28,0.9856133275875817,2.0,0.0,1.0,10589.0,86.0,17.0,10.0,5175.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839942.6041858,50.0,13.8,0.1,0.59,0.0,0.0,0.9856132932507652,2.0,0.0,1.0,13089.0,65.0,17.0,10.0,5961.0,8.0,16.0,8.0,0.0,0.18808737328567557
1712839943.6053553,50.0,13.8,0.1,0.59,0.0,378.66,0.9856132721023381,2.0,0.0,1.0,9846.0,51.0,17.0,7.0,4696.0,5.0,10.0,5.0,0.0,0.18808737328567557
1712839944.606365,6.2,13.8,0.1,0.59,0.0,723.3,0.9856133038064518,2.0,0.0,1.0,7653.0,22.0,17.0,11.0,3941.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712839945.6074257,6.2,13.8,0.1,0.59,0.0,371.41,0.9856132644366209,2.0,0.0,1.0,12922.0,69.0,17.0,10.0,5994.0,8.0,16.0,8.0,0.0,0.18808737328567557
1712839946.6085336,6.7,13.8,0.1,0.59,0.0,374.2,0.9856132015692968,2.0,0.0,1.0,11765.0,75.0,17.0,9.0,5563.0,7.0,14.0,7.0,0.0,0.18808737328567557
1712839947.6098416,20.0,13.8,0.1,0.59,0.0,0.0,0.9856130992068015,2.0,0.0,1.0,13821.0,99.0,17.0,17.0,6553.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839948.6108162,0.0,13.8,0.1,0.59,0.0,361.64,0.9856130572928237,2.0,0.0,1.0,11636.0,66.0,17.0,9.0,5634.0,7.0,14.0,7.0,0.0,0.18808737328567557
1712839949.6122873,0.0,13.8,0.1,0.59,0.0,0.0,0.9856129357404113,2.0,0.0,1.0,15964.0,114.0,17.0,13.0,7358.0,11.0,22.0,11.0,0.0,0.18808737328567557
1712839950.6133804,12.5,13.8,0.1,0.59,0.0,0.0,0.985612940117525,2.0,0.0,1.0,7610.0,34.0,17.0,11.0,3898.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712839951.6141276,0.0,13.8,0.1,0.59,0.0,378.74,0.9856128236955096,2.0,0.0,1.0,13024.0,102.0,17.0,10.0,5996.0,8.0,16.0,8.0,0.0,0.18808737328567557
1712839952.6155972,0.0,13.8,0.1,0.59,0.0,0.0,0.9856126939801588,2.0,0.0,1.0,16508.0,119.0,17.0,13.0,7302.0,11.0,22.0,11.0,0.0,0.18808737328567557
1712839953.6156185,13.3,13.8,0.1,0.6,0.0,1084.1999999999998,0.9856125614714148,2.0,0.0,1.0,19078.0,128.0,17.0,21.0,8206.0,13.0,26.0,13.0,0.0,0.18808737328567557
1712839954.6166315,6.2,13.8,0.1,0.6,0.0,0.0,0.985612487279925,2.0,0.0,1.0,14079.0,85.0,17.0,11.0,6425.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839955.6174939,20.0,13.8,0.1,0.6,0.0,0.0,0.985612392926246,2.0,0.0,1.0,14340.0,97.0,17.0,11.0,6486.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839956.6184797,6.7,13.8,0.1,0.6,0.0,83838.07,0.9856123029890164,2.0,0.0,1.0,15525.0,99.0,17.0,18.0,6931.0,10.0,20.0,10.0,0.0,0.18808737328567557
1712839957.619588,653.3,13.8,0.1,0.6,0.0,370.24,0.9855972518040415,2.0,0.0,1.0,901556.0,9483.0,17.0,845.0,362134.0,824.0,1648.0,824.0,0.0,0.18808737328567557
1712839958.620544,480.0,13.8,0.1,0.6,3247.1800000000003,5772.74,0.985569925810839,2.0,0.0,1.0,1766300.0,17242.0,17.0,1634.0,714148.0,1632.0,3264.0,1632.0,0.0,0.18808737328567557
1712839959.6216037,13.3,13.8,0.1,0.61,0.0,0.0,0.9855532354284212,2.0,0.0,1.0,1105584.0,10631.0,19.0,1026.0,446056.0,1017.0,2034.0,1017.0,0.0,0.18808737328567557
1712839960.6226888,6.7,13.8,0.1,0.61,0.0,0.0,0.9855532354284212,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712839961.62377,0.0,13.9,0.1,0.61,0.0,0.0,0.9855532354284212,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712839962.6247895,6.2,13.8,0.1,0.61,0.0,346.42,0.9855524020460038,2.0,0.0,3.0,88386.0,674.0,17.0,74.0,37584.0,69.0,138.0,69.0,0.0,0.18808737328567557
1712839963.6258433,12.5,13.8,0.1,0.61,0.0,370.86,0.9855523310732154,2.0,0.0,1.0,14023.0,86.0,17.0,11.0,6469.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839964.6269975,6.2,13.8,0.1,0.61,0.0,0.0,0.9855522591551488,2.0,0.0,1.0,12772.0,84.0,17.0,10.0,6044.0,8.0,16.0,8.0,0.0,0.18808737328567557
1712839965.628098,0.0,13.8,0.1,0.61,0.0,1122.06,0.9855521893189922,2.0,0.0,1.0,13153.0,83.0,17.0,16.0,6011.0,8.0,16.0,8.0,0.0,0.18808737328567557
1712839966.629114,13.3,13.8,0.1,0.62,0.0,371.73,0.9855521286916621,2.0,0.0,1.0,13890.0,81.0,17.0,11.0,6536.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839967.630246,20.0,13.8,0.1,0.62,0.0,369.06,0.9855520969444013,2.0,0.0,1.0,11692.0,63.0,17.0,9.0,5590.0,7.0,14.0,7.0,0.0,0.18808737328567557
1712839968.6314516,6.2,13.8,0.1,0.62,0.0,761.91,0.9855520280508507,2.0,0.0,1.0,14040.0,86.0,17.0,17.0,6572.0,9.0,18.0,9.0,0.0,0.18808737328567557
1712839969.6324615,12.5,13.8,0.1,0.62,0.0,0.0,0.9855520139945448,2.0,0.0,1.0,9813.0,47.0,18.0,6.0,4693.0,5.0,10.0,5.0,0.0,0.18808737328567557
1712839970.6335273,62.5,13.8,0.1,0.62,0.0,724.74,0.9855518440591172,2.0,0.0,1.0,17518.0,142.0,18.0,15.0,7756.0,12.0,24.0,12.0,0.0,0.18808737328567557
1712839971.6346729,0.0,13.8,0.1,0.62,0.0,0.0,0.985551502908057,2.0,0.0,1.0,29792.0,254.0,18.0,32.0,13134.0,24.0,48.0,24.0,0.0,0.18808737328567557
1712839972.6355991,31.2,13.8,0.1,0.62,0.0,0.0,0.9855513084072502,2.0,0.0,1.0,20848.0,160.0,18.0,18.0,9712.0,16.0,32.0,16.0,0.0,0.18808737328567557
1712839973.6366498,80.0,13.9,0.1,0.62,0.0,1097.01,0.9855459666460535,2.0,0.0,1.0,326900.0,3359.0,18.0,298.0,131484.0,296.0,592.0,296.0,0.0,0.18808737328567557
1712839974.6376035,450.0,13.9,0.1,0.63,0.0,26757.06,0.9855252051838611,2.0,0.0,1.0,1265009.0,12951.0,18.0,1165.0,506193.0,1157.0,2314.0,1157.0,0.0,0.18808737328567557
1712839975.6386652,286.7,13.9,0.1,0.63,0.0,0.0,0.9855036651851953,2.0,0.0,1.0,1384298.0,13654.0,18.0,1277.0,558728.0,1275.0,2550.0,1275.0,0.0,0.18808737328567557
1712839976.6398354,6.7,13.9,0.1,0.63,0.0,0.0,0.9854941064551007,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712839977.6408887,6.7,13.9,0.1,0.63,0.0,0.0,0.9854941064551007,2.0,0.0,1.0,661308.0,6205.0,20.0,606.0,266484.0,604.0,1208.0,604.0,0.0,0.18808737328567557
1712839978.6420298,26.7,13.9,0.1,0.63,0.0,0.0,0.9854941064551007,2.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712839979.643422,6.7,13.9,0.1,0.63,0.0,0.0,0.9854934710671247,2.0,0.0,3.0,76950.0,573.0,18.0,67.0,32332.0,57.0,114.0,57.0,0.0,0.18808737328567557
1712839980.644213,12.5,13.9,0.1,0.63,0.0,0.0,0.9854924474787788,2.0,1.0,1.0,72169.0,683.0,18.0,65.0,30111.0,63.0,126.0,63.0,0.0,0.18808737328567557
1712839981.6452706,25.0,13.9,0.1,0.63,0.0,375.53,0.9854924413073313,2.0,0.0,1.0,9765.0,45.0,18.0,7.0,4715.0,5.0,10.0,5.0,0.0,0.18808737328567557
1712839982.646703,6.7,13.9,0.1,0.63,0.0,747.36,0.9854924734091982,2.0,0.0,1.0,6381.0,18.0,19.0,4.0,3409.0,2.0,4.0,2.0,0.0,0.18808737328567557
1712839983.6476705,0.0,13.9,0.1,0.64,0.0,56485.100000000006,0.9854924361370696,2.0,0.0,1.0,10157.0,82.0,18.0,9.0,4669.0,5.0,10.0,5.0,0.0,0.18808737328567557
1712839984.6485143,0.0,13.9,0.1,0.64,0.0,0.0,0.9854924354087903,2.0,0.0,1.0,7538.0,36.0,18.0,5.0,3840.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712839985.6496305,6.2,13.9,0.1,0.64,0.0,366.29,0.9854923839128892,2.0,0.0,1.0,10742.0,69.0,18.0,8.0,5166.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839986.650789,6.7,13.9,0.1,0.64,0.0,0.0,0.9854923567737233,2.0,0.0,1.0,8514.0,51.0,18.0,12.0,4376.0,4.0,8.0,4.0,0.0,0.18808737328567557
1712839987.6519966,12.5,13.9,0.1,0.64,0.0,726.08,0.9854923540149827,2.0,0.0,1.0,9698.0,44.0,18.0,7.0,4748.0,5.0,10.0,5.0,0.0,0.18808737328567557
1712839988.652943,43.8,13.9,0.1,0.64,0.0,367.57,0.9854923410782254,2.0,0.0,1.0,8512.0,45.0,18.0,6.0,4288.0,4.0,8.0,4.0,0.0,0.18808737328567557
1712839989.6540897,50.0,13.9,0.1,0.64,0.0,1089.99,0.9854923128312583,2.0,0.0,1.0,9463.0,55.0,18.0,13.0,4799.0,5.0,10.0,5.0,0.0,0.18808737328567557
1712839990.6551223,6.2,13.9,0.1,0.64,0.0,731.42,0.9854923308324101,2.0,0.0,1.0,7577.0,28.0,18.0,5.0,3879.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712839991.6562214,6.7,13.8,0.1,0.64,0.0,0.0,0.9854923555219338,2.0,0.0,1.0,6325.0,21.0,18.0,3.0,3383.0,2.0,4.0,2.0,0.0,0.18808737328567557
1712839992.657377,12.5,13.8,0.1,0.64,0.0,352.08,0.9854923242491607,2.0,0.0,1.0,10875.0,62.0,18.0,15.0,5329.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839993.6584787,13.3,13.9,0.1,0.64,0.0,0.0,0.9854923353952797,2.0,0.0,1.0,7535.0,30.0,18.0,5.0,3837.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712839994.6597664,0.0,13.9,0.1,0.64,0.0,0.0,0.9854923565838539,2.0,0.0,1.0,6525.0,24.0,18.0,4.0,3417.0,2.0,4.0,2.0,0.0,0.18808737328567557
1712839995.6607144,13.3,13.9,0.1,0.64,0.0,365.27,0.9854923587467941,2.0,0.0,1.0,8686.0,38.0,19.0,12.0,4348.0,4.0,8.0,4.0,0.0,0.18808737328567557
1712839996.6621425,12.5,13.9,0.1,0.64,0.0,725.08,0.9854923078753953,2.0,0.0,1.0,11032.0,69.0,19.0,8.0,5176.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712839997.6629148,13.3,13.9,0.1,0.64,0.0,0.0,0.9854923200543427,2.0,0.0,1.0,8973.0,34.0,19.0,6.0,4249.0,4.0,8.0,4.0,0.0,0.18808737328567557
1712839998.6639826,0.0,13.9,0.1,0.64,0.0,0.0,0.9854923599992426,2.0,0.0,1.0,6811.0,33.0,18.0,12.0,3569.0,2.0,4.0,2.0,0.0,0.18808737328567557
1712839999.6651194,6.2,13.9,0.1,0.64,0.0,371.9,0.9854923063355321,2.0,0.0,1.0,10907.0,69.0,18.0,8.0,5131.0,6.0,12.0,6.0,0.0,0.18808737328567557
1712840000.6663706,6.7,13.9,0.1,0.64,0.0,0.0,0.9854922765321682,2.0,0.0,1.0,8882.0,52.0,18.0,6.0,4306.0,4.0,8.0,4.0,0.0,0.18808737328567557
1712840001.6673307,293.8,13.9,0.1,0.65,0.0,0.0,0.9854821834560823,2.0,0.0,1.0,624468.0,6364.0,18.0,577.0,251158.0,569.0,1138.0,569.0,0.0,0.18808737328567557
1712840002.6683712,486.7,13.9,0.1,0.65,0.0,358.2,0.9854599724799896,2.0,0.0,1.0,1393653.0,14065.0,18.0,1284.0,562467.0,1282.0,2564.0,1282.0,0.0,0.18808737328567557
1712840003.6694233,613.3,13.9,0.1,0.65,0.0,0.0,0.985434674464592,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712840004.670557,53.3,13.9,0.1,0.65,0.0,717.64,0.98543467580244,2.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712840005.6716118,20.0,13.9,0.1,0.65,0.0,374.32,0.985434674464592,2.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712840006.6727014,6.7,13.9,0.1,0.65,0.0,0.0,0.985434674464592,2.0,0.0,1.0,1769926.0,16535.0,25.0,1636.0,710236.0,1621.0,3242.0,1621.0,0.0,0.18808737328567557
1712840007.673794,0.0,14.0,0.1,0.65,0.0,74477.34000000001,0.98543467580244,2.0,0.0,0.0,46.0,0.0,26.0,1.0,16.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712840008.6748614,12.5,13.9,0.1,0.66,0.0,0.0,0.9854346532030124,2.0,0.0,0.0,5683.0,28.0,22.0,13.0,2279.0,5.0,10.0,5.0,0.0,0.18808737328567557
1712840009.6760066,6.2,14.0,0.1,0.66,0.0,354.58,0.985434602313529,2.0,0.0,0.0,3002.0,33.0,29.0,5.0,1364.0,3.0,6.0,3.0,0.0,0.18808737328567557
1712840010.677056,13.3,14.0,0.1,0.66,0.0,0.0,0.9854346049892274,2.0,0.0,0.0,92.0,0.0,22.0,2.0,32.0,0.0,0.0,0.0,0.0,0.18808737328567557
1712840011.6784923,6.2,14.0,0.1,0.66,0.0,686.6,0.9854345512267911,2.0,0.0,0.0,2118.0,32.0,30.0,10.0,992.0,2.0,4.0,2.0,0.0,0.18808737328567557
